1/25/2022, 10:50:00 AM,35964.4,35964.4,35908.52,35922.24,31.63878
1/25/2022, 10:51:00 AM,35922.23,35953.93,35908.65,35952.12,25.06247
1/25/2022, 10:52:00 AM,35949.49,35964.4,35945,35961.94,13.20111
1/25/2022, 10:53:00 AM,35961.86,35979.31,35897.84,35926.1,28.14962
1/25/2022, 10:54:00 AM,35929,35930.94,35881.37,35898.68,17.63856
1/25/2022, 10:55:00 AM,35898.84,35934.19,35848.94,35856.63,45.07581
1/25/2022, 10:56:00 AM,35858.13,35873,35829.21,35869.72,36.11276
1/25/2022, 10:57:00 AM,35869.72,35896.52,35865.3,35871.59,13.44813
1/25/2022, 10:58:00 AM,35871.59,35890.91,35865.98,35878.27,7.46477
1/25/2022, 10:59:00 AM,35878.27,35893.78,35857.31,35857.31,11.45737
1/25/2022, 11:00:00 AM,35857.32,35922.52,35828.56,35921.72,55.67646
1/25/2022, 11:01:00 AM,35921.72,35957.43,35912.64,35952.07,23.02352
1/25/2022, 11:02:00 AM,35951.6,35958.53,35876.42,35878.64,43.56076
1/25/2022, 11:03:00 AM,35876.42,35920.02,35875.2,35916.6,10.09799
1/25/2022, 11:04:00 AM,35916.6,35921.87,35886.94,35899.94,8.74919
1/25/2022, 11:05:00 AM,35899.94,35939.22,35888.57,35933.03,8.83709
1/25/2022, 11:06:00 AM,35933.03,35934.83,35900,35903.41,9.96881
1/25/2022, 11:07:00 AM,35900.01,35939.06,35900,35909.53,5.33006
1/25/2022, 11:08:00 AM,35909.53,35944.3,35908.51,35942.5,8.56769
1/25/2022, 11:09:00 AM,35942.49,35972.77,35924.25,35927.79,8.66962
1/25/2022, 11:10:00 AM,35927.79,35996.56,35921.21,35985.68,14.21842
1/25/2022, 11:11:00 AM,35985.68,36018,35983.49,35998.88,11.86331
1/25/2022, 11:12:00 AM,35998.88,36025.53,35995,36013.85,11.14951
1/25/2022, 11:13:00 AM,36013.86,36029.99,36007.63,36014.93,26.2514
1/25/2022, 11:14:00 AM,36014.93,36021.92,35987.32,36021.91,11.2334
1/25/2022, 11:15:00 AM,36021.91,36028.7,36002.09,36007.7,7.51064
1/25/2022, 11:16:00 AM,36007.7,36059.24,36004.58,36054.32,28.7523
1/25/2022, 11:17:00 AM,36054.32,36059.24,35980,35982.29,10.04538
1/25/2022, 11:18:00 AM,35982.3,35982.3,35962.43,35974,9.51665
1/25/2022, 11:19:00 AM,35974,36008.74,35964.89,35976.46,6.17942
1/25/2022, 11:20:00 AM,35976.46,36023.59,35976.45,36008.82,7.98734
1/25/2022, 11:21:00 AM,36008.82,36010.89,35977.02,35993.83,8.04961
1/25/2022, 11:22:00 AM,35993.83,36017.66,35988.23,35999.48,7.76956
1/25/2022, 11:23:00 AM,35999.48,36025.42,35977.83,36024.81,10.30382
1/25/2022, 11:24:00 AM,36025.41,36049.5,36020.32,36020.42,15.14017
1/25/2022, 11:25:00 AM,36020.42,36049.77,36002.94,36047.21,4.37406
1/25/2022, 11:26:00 AM,36047.21,36066.89,36023.2,36028.5,7.34276
1/25/2022, 11:27:00 AM,36031.97,36077.17,36028.5,36065.2,14.56958
1/25/2022, 11:28:00 AM,36065.2,36085.15,36062.94,36076.7,7.71928
1/25/2022, 11:29:00 AM,36076.69,36090.02,36054.81,36054.81,14.63648
1/25/2022, 11:30:00 AM,36054.81,36123.85,36054.81,36104.03,38.77741
1/25/2022, 11:31:00 AM,36102.33,36113.16,36050.01,36060.06,15.02547
1/25/2022, 11:32:00 AM,36060.05,36090.67,36042.91,36076.82,24.89043
1/25/2022, 11:33:00 AM,36076.81,36077.87,36031,36044.03,8.11392
1/25/2022, 11:34:00 AM,36044.03,36044.03,36027.86,36040.52,9.4755
1/25/2022, 11:35:00 AM,36040.52,36072.79,36020.64,36050.01,14.34912
1/25/2022, 11:36:00 AM,36050,36069.99,36028.62,36068.07,11.23937
1/25/2022, 11:37:00 AM,36068.07,36111.82,36064.66,36095.42,8.43193
1/25/2022, 11:38:00 AM,36095.41,36150.92,36082.97,36096.97,57.77347
1/25/2022, 11:39:00 AM,36096.97,36100.95,36057.68,36077.06,31.07428
1/25/2022, 11:40:00 AM,36077.05,36077.06,36037.94,36042.95,23.68581
1/25/2022, 11:41:00 AM,36044.23,36054.68,36020.26,36030.47,20.23168
1/25/2022, 11:42:00 AM,36030.46,36089.99,36030.46,36077.38,16.71344
1/25/2022, 11:43:00 AM,36077.38,36083.21,36016.68,36016.68,21.08165
1/25/2022, 11:44:00 AM,36016.69,36024.98,36000.15,36008.44,20.369
1/25/2022, 11:45:00 AM,36008.44,36050.34,36006.96,36043.65,11.89615
1/25/2022, 11:46:00 AM,36043.65,36055.29,35998.38,36020.33,19.21572
1/25/2022, 11:47:00 AM,36020.34,36032.87,35986.93,35988.16,29.60113
1/25/2022, 11:48:00 AM,35988.17,36006.11,35976.7,35992.01,22.1048
1/25/2022, 11:49:00 AM,35992,36033.45,35983.43,36013.96,14.40154
1/25/2022, 11:50:00 AM,36013.97,36018.21,35950.35,35967.84,25.68752
1/25/2022, 11:51:00 AM,35967.84,35983.64,35949.36,35979.41,13.12873
1/25/2022, 11:52:00 AM,35979.42,36019.9,35979.41,35997.43,16.75328
1/25/2022, 11:53:00 AM,35997.44,36028.99,35984.14,35997,8.26904
1/25/2022, 11:54:00 AM,35997,36005.8,35977.88,35995.35,5.916
1/25/2022, 11:55:00 AM,35995.35,36009.48,35964.44,35967.25,6.39046
1/25/2022, 11:56:00 AM,35967.25,35973.77,35944.13,35969.73,9.77083
1/25/2022, 11:57:00 AM,35969.73,36000,35952.79,35993.82,12.26479
1/25/2022, 11:58:00 AM,35993.82,36000,35959.19,35970.87,5.71095
1/25/2022, 11:59:00 AM,35970.88,35999.81,35970.87,35986.08,10.88508
1/25/2022, 12:00:00 PM,35986.08,35999,35962.82,35993.75,15.48649
1/25/2022, 12:01:00 PM,35993.76,36010.78,35973.31,36004.63,13.3906
1/25/2022, 12:02:00 PM,36004.63,36011.82,35969.22,35980.34,9.52552
1/25/2022, 12:03:00 PM,35980.35,35996.04,35955,35996.04,14.43564
1/25/2022, 12:04:00 PM,35996.01,36118.05,35996.01,36112.03,68.82451
1/25/2022, 12:05:00 PM,36112.03,36112.78,36071.83,36075.97,25.35296
1/25/2022, 12:06:00 PM,36075.98,36100,36006.16,36028.2,55.4979
1/25/2022, 12:07:00 PM,36028.2,36029.79,35983.98,36001.25,7.81673
1/25/2022, 12:08:00 PM,36001.25,36058.58,35995.52,36040.24,23.7224
1/25/2022, 12:09:00 PM,36040.24,36057.28,36019.1,36025.26,21.86011
1/25/2022, 12:10:00 PM,36025.26,36038.68,35977.87,35990.04,9.85711
1/25/2022, 12:11:00 PM,35990.04,35994.01,35961.24,35966.56,20.679
1/25/2022, 12:12:00 PM,35966.55,35966.56,35925.76,35929.21,13.59904
1/25/2022, 12:13:00 PM,35931.33,35974,35920,35942.28,20.33873
1/25/2022, 12:14:00 PM,35942.29,35946.66,35913,35913.01,17.32826
1/25/2022, 12:15:00 PM,35913.01,35936.35,35900.78,35919.65,22.61868
1/25/2022, 12:16:00 PM,35919.64,35967.15,35907.98,35967.15,34.9029
1/25/2022, 12:17:00 PM,35967.14,35970.42,35910.07,35912.43,27.03753
1/25/2022, 12:18:00 PM,35912.45,35950,35902.33,35928.2,29.49781
1/25/2022, 12:19:00 PM,35928.2,35950,35921.3,35942.68,10.351
1/25/2022, 12:20:00 PM,35942.67,35947.53,35917.78,35941.38,11.80682
1/25/2022, 12:21:00 PM,35941.39,35950,35915.21,35932.3,26.42274
1/25/2022, 12:22:00 PM,35935.64,35949.99,35904.37,35909.48,13.31403
1/25/2022, 12:23:00 PM,35909.48,35948.97,35900.02,35941.29,11.1443
1/25/2022, 12:24:00 PM,35941.3,35944.29,35901.02,35908.21,8.58593
1/25/2022, 12:25:00 PM,35908.21,35933.94,35908.2,35933.93,7.8141
1/25/2022, 12:26:00 PM,35933.94,35933.94,35896.79,35901.36,14.72867
1/25/2022, 12:27:00 PM,35901.35,35903.02,35866.17,35878.27,23.04634
1/25/2022, 12:28:00 PM,35878.28,35897.99,35846.8,35886.28,48.47974
1/25/2022, 12:29:00 PM,35886.29,35886.29,35835.01,35843.89,18.28064
1/25/2022, 12:30:00 PM,35843.89,35934.7,35825.12,35902.55,28.73003
1/25/2022, 12:31:00 PM,35902.55,35909.89,35861.48,35882.42,14.37845
1/25/2022, 12:32:00 PM,35882.42,35892.22,35862.11,35875.83,38.51026
1/25/2022, 12:33:00 PM,35875.84,35900,35865.43,35869.87,24.7883
1/25/2022, 12:34:00 PM,35869.86,35875,35825.11,35825.12,13.39975
1/25/2022, 12:35:00 PM,35825.12,35875.99,35825.01,35850.01,16.46568
1/25/2022, 12:36:00 PM,35850.02,35851.59,35801.01,35809.05,35.04985
1/25/2022, 12:37:00 PM,35809.05,35829.02,35777.59,35802.56,49.51566
1/25/2022, 12:38:00 PM,35802.56,35840,35774,35785.12,22.58263
1/25/2022, 12:39:00 PM,35785.1,35796.72,35738.47,35761.1,24.33839
1/25/2022, 12:40:00 PM,35760.11,35766.73,35730.54,35735.66,24.62063
1/25/2022, 12:41:00 PM,35735.66,35749.77,35717.54,35718.97,45.07624
1/25/2022, 12:42:00 PM,35718.96,35757.91,35711.18,35728.01,46.36935
1/25/2022, 12:43:00 PM,35728.01,35750.04,35703,35723.1,23.94587
1/25/2022, 12:44:00 PM,35723.1,35744.98,35717.49,35724.95,15.57249
1/25/2022, 12:45:00 PM,35724.94,35777.11,35724.93,35768.35,23.86976
1/25/2022, 12:46:00 PM,35768.34,35784.19,35717.58,35754.82,55.9467
1/25/2022, 12:47:00 PM,35754.83,35754.83,35720,35728.47,18.92222
1/25/2022, 12:48:00 PM,35726.16,35728.47,35708.54,35712.2,29.66027
1/25/2022, 12:49:00 PM,35712.2,35747.46,35701,35745.14,88.10092
1/25/2022, 12:50:00 PM,35745.14,35803.98,35732.23,35800.01,125.98415
1/25/2022, 12:51:00 PM,35800.01,35800.01,35759.75,35764.16,13.88211
1/25/2022, 12:52:00 PM,35764.15,35807.05,35761.2,35803.4,16.32005
1/25/2022, 12:53:00 PM,35803.41,35809.11,35793.35,35804.49,10.48906
1/25/2022, 12:54:00 PM,35806.48,35835.04,35800,35820.37,13.61211
1/25/2022, 12:55:00 PM,35820.38,35851.27,35816.53,35827.34,54.86417
1/25/2022, 12:56:00 PM,35827.33,35832,35802.42,35810.65,19.45309
1/25/2022, 12:57:00 PM,35810.66,35893.78,35810.65,35879.83,23.52235
1/25/2022, 12:58:00 PM,35879.83,35890.32,35861.43,35864.36,23.05349
1/25/2022, 12:59:00 PM,35864.37,35880.38,35864.36,35871.37,13.36129
1/25/2022, 1:00:00 PM,35871.38,35944.22,35864.38,35944.21,38.48301
1/25/2022, 1:01:00 PM,35944.22,35954.55,35933.24,35939.09,14.02556
1/25/2022, 1:02:00 PM,35939.09,35973,35939.09,35972.99,33.3702
1/25/2022, 1:03:00 PM,35972.99,36014.93,35965.72,35991.02,53.93283
1/25/2022, 1:04:00 PM,35991.02,36050.5,35971.73,36024.52,179.35144
1/25/2022, 1:05:00 PM,36024.52,36062.26,35995.29,35998.26,153.76732
1/25/2022, 1:06:00 PM,35998.26,36059.84,35994.35,36022.74,36.82872
1/25/2022, 1:07:00 PM,36022.74,36022.75,35945.71,35978.75,211.78946
1/25/2022, 1:08:00 PM,35978.76,35990,35936.53,35973.08,54.30001
1/25/2022, 1:09:00 PM,35973.07,36020.25,35973.07,36001.87,15.64958
1/25/2022, 1:10:00 PM,36001.88,36049.53,35983.16,36039.42,16.10288
1/25/2022, 1:11:00 PM,36039.42,36058.07,36020,36020,17.2479
1/25/2022, 1:12:00 PM,36020.01,36044.35,35999.99,36009.41,68.26802
1/25/2022, 1:13:00 PM,36009.41,36026.54,35985.99,36026.54,72.64051
1/25/2022, 1:14:00 PM,36026.54,36061.8,36014.13,36061.8,59.2174
1/25/2022, 1:15:00 PM,36059.98,36061.8,35995.24,35999.99,50.83966
1/25/2022, 1:16:00 PM,35999.99,36036.22,35986.85,35990.73,42.8501
1/25/2022, 1:17:00 PM,35990.73,35998.98,35980.28,35985.18,7.031
1/25/2022, 1:18:00 PM,35985.18,35996.1,35977.92,35983.38,7.4634
1/25/2022, 1:19:00 PM,35983.37,36000.01,35981.45,35985.24,8.77987
1/25/2022, 1:20:00 PM,35985.24,35987.13,35969.24,35969.24,5.30809
1/25/2022, 1:21:00 PM,35969.24,36015.9,35963.61,35995.3,10.67017
1/25/2022, 1:22:00 PM,35995.3,36015.81,35995.3,35998.42,8.23843
1/25/2022, 1:23:00 PM,35998.42,36079.66,35995.3,36068.71,15.15398
1/25/2022, 1:24:00 PM,36068.71,36075.11,36036,36036,25.80758
1/25/2022, 1:25:00 PM,36036.01,36068.71,36024.02,36046.34,10.9275
1/25/2022, 1:26:00 PM,36046.33,36080.19,36040.19,36057.3,22.65284
1/25/2022, 1:27:00 PM,36054.4,36106,36043.01,36047.72,61.43587
1/25/2022, 1:28:00 PM,36047.72,36061.73,36007.76,36010.32,19.6975
1/25/2022, 1:29:00 PM,36010.32,36069.41,36006.26,36044.01,27.89997
1/25/2022, 1:30:00 PM,36044.01,36049.05,36006.9,36013.04,30.21534
1/25/2022, 1:31:00 PM,36013.04,36084.69,36003.3,36073.58,38.79534
1/25/2022, 1:32:00 PM,36073.59,36288.09,36061.2,36242.13,181.9036
1/25/2022, 1:33:00 PM,36242.13,36293.63,36205.28,36225.82,73.38911
1/25/2022, 1:34:00 PM,36225.83,36227.84,36184.68,36192.14,23.84198
1/25/2022, 1:35:00 PM,36192.15,36206.99,36125,36136.71,28.0764
1/25/2022, 1:36:00 PM,36142.27,36150.26,36098.44,36120.76,64.04688
1/25/2022, 1:37:00 PM,36120.75,36126.33,36083.24,36093.94,19.63378
1/25/2022, 1:38:00 PM,36093.94,36199.28,36078.2,36156.96,91.93801
1/25/2022, 1:39:00 PM,36156.96,36161.89,36110.27,36122.28,18.41528
1/25/2022, 1:40:00 PM,36122.28,36174.85,36099.99,36134.58,152.40216
1/25/2022, 1:41:00 PM,36134.58,36134.59,36084.3,36117.99,19.66817
1/25/2022, 1:42:00 PM,36117.99,36179.37,36113.68,36161.68,13.10302
1/25/2022, 1:43:00 PM,36161.68,36222.05,36138.61,36222.05,39.87598
1/25/2022, 1:44:00 PM,36222.04,36339.78,36200,36330.95,63.62274
1/25/2022, 1:45:00 PM,36330.95,36388.89,36250,36347.1,180.00569
1/25/2022, 1:46:00 PM,36347.11,36393.77,36318.06,36367.01,102.18054
1/25/2022, 1:47:00 PM,36367.01,36396.72,36320.01,36393.07,39.95613
1/25/2022, 1:48:00 PM,36393.07,36427.43,36356.35,36422.67,47.57499
1/25/2022, 1:49:00 PM,36422.08,36564.07,36403.84,36494.58,105.60153
1/25/2022, 1:50:00 PM,36494.59,36533.23,36421.45,36421.45,60.24823
1/25/2022, 1:51:00 PM,36421.45,36432.55,36374.54,36385.49,40.53534
1/25/2022, 1:52:00 PM,36385.49,36395.86,36334,36362.15,36.88367
1/25/2022, 1:53:00 PM,36362.16,36375.28,36317.6,36330,17.20555
1/25/2022, 1:54:00 PM,36330,36334,36292.66,36332.83,33.48973
1/25/2022, 1:55:00 PM,36332.82,36374.82,36259.6,36279.03,27.83538
1/25/2022, 1:56:00 PM,36279.04,36292.54,36250.32,36266.83,23.1754
1/25/2022, 1:57:00 PM,36266.83,36266.84,36220.36,36246.28,26.704
1/25/2022, 1:58:00 PM,36246.27,36253.97,36160.77,36179.31,36.91992
1/25/2022, 1:59:00 PM,36179.31,36179.31,36144.41,36172.59,40.7055
1/25/2022, 2:00:00 PM,36172.59,36228.98,36053.05,36072,124.29898
1/25/2022, 2:01:00 PM,36071.99,36123.99,36032.05,36043.44,27.87451
1/25/2022, 2:02:00 PM,36043.45,36077.92,36039.54,36073.38,29.29355
1/25/2022, 2:03:00 PM,36073.38,36098.51,36053.93,36070.01,25.58899
1/25/2022, 2:04:00 PM,36070.01,36122.22,36053.51,36076.52,27.12775
1/25/2022, 2:05:00 PM,36076.52,36099.82,36061.74,36099.81,13.90732
1/25/2022, 2:06:00 PM,36099.82,36119.15,36081.38,36110.5,20.45298
1/25/2022, 2:07:00 PM,36110.5,36123.01,36089.3,36112.69,20.55934
1/25/2022, 2:08:00 PM,36115.92,36133,36107,36108.18,14.98052
1/25/2022, 2:09:00 PM,36108.18,36165.11,36093.08,36117.26,28.31726
1/25/2022, 2:10:00 PM,36117.26,36165.12,36117.24,36149.69,19.21644
1/25/2022, 2:11:00 PM,36149.69,36188.95,36136.01,36181.85,61.83847
1/25/2022, 2:12:00 PM,36181.85,36244.18,36169,36231.71,47.59622
1/25/2022, 2:13:00 PM,36231.72,36231.72,36190.01,36213.04,46.1848
1/25/2022, 2:14:00 PM,36213.05,36240.5,36213.04,36226.21,16.20927
1/25/2022, 2:15:00 PM,36226.21,36242.83,36170.14,36185.96,26.33346
1/25/2022, 2:16:00 PM,36185.96,36191.66,36153,36179.15,14.18708
1/25/2022, 2:17:00 PM,36179.15,36237.37,36174.12,36226.58,13.93016
1/25/2022, 2:18:00 PM,36226.58,36251.57,36212.43,36237.36,19.46878
1/25/2022, 2:19:00 PM,36237.36,36289.08,36234.05,36257.96,19.18164
1/25/2022, 2:20:00 PM,36257.96,36288.84,36237.33,36284.17,18.44166
1/25/2022, 2:21:00 PM,36284.2,36296.79,36254.06,36286.75,30.07958
1/25/2022, 2:22:00 PM,36286.75,36320.73,36263.22,36269.81,32.47218
1/25/2022, 2:23:00 PM,36269.8,36285.87,36258.09,36264.15,16.28171
1/25/2022, 2:24:00 PM,36264.15,36264.15,36168,36184.68,22.42439
1/25/2022, 2:25:00 PM,36184.69,36195.95,36154.4,36156.6,25.10747
1/25/2022, 2:26:00 PM,36156.6,36201.39,36148.84,36187.86,14.88435
1/25/2022, 2:27:00 PM,36187.86,36224.82,36179.7,36188.73,32.85888
1/25/2022, 2:28:00 PM,36188.73,36188.74,36078.63,36106.85,57.12092
1/25/2022, 2:29:00 PM,36104.6,36109.87,36050,36070.55,42.54352
1/25/2022, 2:30:00 PM,36070.55,36093.36,36049.67,36049.68,30.24874
1/25/2022, 2:31:00 PM,36049.67,36101.3,36040.01,36096.48,33.21539
1/25/2022, 2:32:00 PM,36096.47,36109.46,36056.01,36092.25,25.9373
1/25/2022, 2:33:00 PM,36092.24,36102.92,36064.61,36091.33,15.75165
1/25/2022, 2:34:00 PM,36091.34,36152.01,36076.42,36126.46,26.56299
1/25/2022, 2:35:00 PM,36126.45,36152.51,36105.44,36144.58,16.55935
1/25/2022, 2:36:00 PM,36144.58,36182.06,36134.96,36176.06,11.04442
1/25/2022, 2:37:00 PM,36176.06,36212.11,36169.22,36181.69,31.61069
1/25/2022, 2:38:00 PM,36181.68,36232.85,36181.62,36203.89,18.60842
1/25/2022, 2:39:00 PM,36203.89,36218.61,36169.25,36215.76,46.39206
1/25/2022, 2:40:00 PM,36215.76,36240.96,36132.18,36143.39,57.28977
1/25/2022, 2:41:00 PM,36143.39,36165.37,36115.82,36145.97,21.68147
1/25/2022, 2:42:00 PM,36145.97,36206.62,36118.92,36202.62,13.23801
1/25/2022, 2:43:00 PM,36202.62,36247.32,36174.92,36215.01,18.48263
1/25/2022, 2:44:00 PM,36215,36215.01,36185.7,36192.57,13.79554
1/25/2022, 2:45:00 PM,36192.57,36253,36185.74,36247.97,15.9557
1/25/2022, 2:46:00 PM,36247.96,36270,36233.05,36240.44,34.08687
1/25/2022, 2:47:00 PM,36240.44,36258.79,36216.37,36216.37,20.62144
1/25/2022, 2:48:00 PM,36216.37,36216.38,36182.11,36202.86,25.94031
1/25/2022, 2:49:00 PM,36202.85,36224,36175.58,36199.99,19.77443
1/25/2022, 2:50:00 PM,36199.99,36248.16,36195.67,36241.51,15.25932
1/25/2022, 2:51:00 PM,36241.51,36322.25,36240.47,36283.25,53.57626
1/25/2022, 2:52:00 PM,36283.25,36313.06,36275.87,36298.88,21.72831
1/25/2022, 2:53:00 PM,36298.88,36310.88,36275.49,36283.08,25.6396
1/25/2022, 2:54:00 PM,36283.08,36342.16,36274.92,36324.75,23.46685
1/25/2022, 2:55:00 PM,36324.75,36347.83,36300.69,36313.21,28.65703
1/25/2022, 2:56:00 PM,36313.21,36409.51,36305.4,36386.36,119.2942
1/25/2022, 2:57:00 PM,36386.36,36394.16,36332.91,36366.13,35.01998
